slug,locale,title_en,title_zh,score,confidence
mining-and-geological-engineers-including-mining-safety-engineers,en,"Mining And Geological Engineers, Including Mining Safety Engineers",采矿与地质工程师（含矿山安全工程）,7,medium
mixing-and-blending-machine-setters-operators-and-tenders,zh-CN,"Mixing And Blending Machine Setters, Operators, And Tenders",混合与调配机器调机员、操作员和看管员,4,high
mixing-and-blending-machine-setters-operators-and-tenders,en,"Mixing And Blending Machine Setters, Operators, And Tenders",混合与调配机器调机员、操作员和看管员,4,high
mobile-heavy-equipment-mechanics-except-engines,zh-CN,"Mobile Heavy Equipment Mechanics, Except Engines",移动重型设备机械师（不含发动机）,4,medium
mobile-heavy-equipment-mechanics-except-engines,en,"Mobile Heavy Equipment Mechanics, Except Engines",移动重型设备机械师（不含发动机）,4,medium
model-makers-metal-and-plastic,zh-CN,"Model Makers, Metal And Plastic",金属和塑料模型制造工,5,medium
model-makers-metal-and-plastic,en,"Model Makers, Metal And Plastic",金属和塑料模型制造工,5,medium
model-makers-wood,zh-CN,"Model Makers, Wood",木制模型制造工,5,medium
model-makers-wood,en,"Model Makers, Wood",木制模型制造工,5,medium
models,zh-CN,Models,模特,5,high
models,en,Models,模特,5,high
molders-shapers-and-casters-except-metal-and-plastic,zh-CN,"Molders, Shapers, And Casters, Except Metal And Plastic",成型、塑形和铸造工（不含金属和塑料）,4,medium
molders-shapers-and-casters-except-metal-and-plastic,en,"Molders, Shapers, And Casters, Except Metal And Plastic",成型、塑形和铸造工（不含金属和塑料）,4,medium
molding-coremaking-and-casting-machine-setters-operators-and-tenders-metal-and-plastic,zh-CN,"Molding, Coremaking, And Casting Machine Setters, Operators, And Tenders, Metal And Plastic",金属和塑料模塑、制芯和铸造机器调机员、操作员和看管员,4,medium
molding-coremaking-and-casting-machine-setters-operators-and-tenders-metal-and-plastic,en,"Molding, Coremaking, And Casting Machine Setters, Operators, And Tenders, Metal And Plastic",金属和塑料模塑、制芯和铸造机器调机员、操作员和看管员,4,medium
molecular-and-cellular-biologists,zh-CN,Molecular And Cellular Biologists,分子与细胞生物学家,8,high
molecular-and-cellular-biologists,en,Molecular And Cellular Biologists,分子与细胞生物学家,8,high
morticians-undertakers-and-funeral-arrangers,zh-CN,"Morticians, Undertakers, And Funeral Arrangers",殡葬师、殡仪承办人和殡葬安排员,4,high
morticians-undertakers-and-funeral-arrangers,en,"Morticians, Undertakers, And Funeral Arrangers",殡葬师、殡仪承办人和殡葬安排员,4,high
motion-picture-projectionists,zh-CN,Motion Picture Projectionists,电影放映员,5,medium
motion-picture-projectionists,en,Motion Picture Projectionists,电影放映员,5,medium
motorboat-mechanics-and-service-technicians,zh-CN,Motorboat Mechanics And Service Technicians,机动船机械师与维修技术员,4,medium
motorboat-mechanics-and-service-technicians,en,Motorboat Mechanics And Service Technicians,机动船机械师与维修技术员,4,medium
motorboat-operators,zh-CN,Motorboat Operators,机动船操作员,4,medium
motorboat-operators,en,Motorboat Operators,机动船操作员,4,medium
motorcycle-mechanics,zh-CN,Motorcycle Mechanics,摩托车机械师,4,medium
motorcycle-mechanics,en,Motorcycle Mechanics,摩托车机械师,4,medium
multiple-machine-tool-setters-operators-and-tenders-metal-and-plastic,zh-CN,"Multiple Machine Tool Setters, Operators, And Tenders, Metal And Plastic",金属和塑料多机床调机员、操作员和看管员,4,medium
multiple-machine-tool-setters-operators-and-tenders-metal-and-plastic,en,"Multiple Machine Tool Setters, Operators, And Tenders, Metal And Plastic",金属和塑料多机床调机员、操作员和看管员,4,medium
museum-technicians-and-conservators,zh-CN,Museum Technicians And Conservators,博物馆技术员与文物保护修复员,6,medium
museum-technicians-and-conservators,en,Museum Technicians And Conservators,博物馆技术员与文物保护修复员,6,medium
music-directors-and-composers,zh-CN,Music Directors And Composers,音乐总监与作曲家,6,medium
music-directors-and-composers,en,Music Directors And Composers,音乐总监与作曲家,6,medium
music-therapists,zh-CN,Music Therapists,音乐治疗师,6,high
music-therapists,en,Music Therapists,音乐治疗师,6,high
musical-instrument-repairers-and-tuners,zh-CN,Musical Instrument Repairers And Tuners,乐器维修与调音师,4,medium
musical-instrument-repairers-and-tuners,en,Musical Instrument Repairers And Tuners,乐器维修与调音师,4,medium
musicians-and-singers,zh-CN,Musicians And Singers,音乐家与歌手,6,medium
musicians-and-singers,en,Musicians And Singers,音乐家与歌手,6,medium
nannies,zh-CN,Nannies,保姆,3,medium
nannies,en,Nannies,保姆,3,medium
nanosystems-engineers,zh-CN,Nanosystems Engineers,纳米系统工程师,7,medium
nanosystems-engineers,en,Nanosystems Engineers,纳米系统工程师,7,medium
nanotechnology-engineering-technologists-and-technicians,zh-CN,Nanotechnology Engineering Technologists And Technicians,纳米技术工程技师与技术员,7,medium
nanotechnology-engineering-technologists-and-technicians,en,Nanotechnology Engineering Technologists And Technicians,纳米技术工程技师与技术员,7,medium
natural-sciences-managers,zh-CN,Natural Sciences Managers,自然科学领域经理,7,medium
natural-sciences-managers,en,Natural Sciences Managers,自然科学领域经理,7,medium
naturopathic-physicians,zh-CN,Naturopathic Physicians,自然疗法医师,5,medium
naturopathic-physicians,en,Naturopathic Physicians,自然疗法医师,5,medium
network-and-computer-systems-administrators,zh-CN,Network and computer systems administrators,网络与计算机系统管理员,8,high
network-and-computer-systems-administrators,en,Network and computer systems administrators,网络与计算机系统管理员,8,high
neurodiagnostic-technologists,zh-CN,Neurodiagnostic Technologists,神经诊断技术专家,6,medium
neurodiagnostic-technologists,en,Neurodiagnostic Technologists,神经诊断技术专家,6,medium
neurologists,zh-CN,Neurologists,神经科医师,6,medium
neurologists,en,Neurologists,神经科医师,6,medium
neuropsychologists,zh-CN,Neuropsychologists,神经心理学家,6,medium
neuropsychologists,en,Neuropsychologists,神经心理学家,6,medium
new-accounts-clerks,zh-CN,New Accounts Clerks,新账户文员,6,medium
new-accounts-clerks,en,New Accounts Clerks,新账户文员,6,medium
reporters-correspondents-and-broadcast-news-analysts,zh-CN,"News Analysts, Reporters, And Journalists",新闻分析师、记者与新闻工作者,8,medium
reporters-correspondents-and-broadcast-news-analysts,en,"News Analysts, Reporters, And Journalists",新闻分析师、记者与新闻工作者,8,medium
non-destructive-testing-specialists,zh-CN,Non Destructive Testing Specialists,无损检测专员,6,medium
non-destructive-testing-specialists,en,Non Destructive Testing Specialists,无损检测专员,6,medium
nuclear-engineers,zh-CN,Nuclear Engineers,核工程师,6,medium
nuclear-engineers,en,Nuclear Engineers,核工程师,6,medium
nuclear-medicine-technologists,zh-CN,Nuclear Medicine Technologists,核医学技师,6,medium
nuclear-medicine-technologists,en,Nuclear Medicine Technologists,核医学技师,6,medium
nuclear-monitoring-technicians,zh-CN,Nuclear Monitoring Technicians,核监测技术员,6,medium
nuclear-monitoring-technicians,en,Nuclear Monitoring Technicians,核监测技术员,6,medium
nuclear-power-reactor-operators,zh-CN,Nuclear Power Reactor Operators,核电反应堆操作员,6,high
nuclear-power-reactor-operators,en,Nuclear Power Reactor Operators,核电反应堆操作员,6,high
nuclear-technicians,zh-CN,Nuclear Technicians,核技术员,6,medium
nuclear-technicians,en,Nuclear Technicians,核技术员,6,medium
nurse-anesthetists,zh-CN,Nurse Anesthetists,麻醉护士,6,high
nurse-anesthetists,en,Nurse Anesthetists,麻醉护士,6,high
nurse-anesthetists-nurse-midwives-and-nurse-practitioners,zh-CN,Nurse Practitioners,执业护士,5,medium
nurse-anesthetists-nurse-midwives-and-nurse-practitioners,en,Nurse Practitioners,执业护士,5,medium
nurse-midwives,zh-CN,Nurse Midwives,护士助产士,6,medium
nurse-midwives,en,Nurse Midwives,护士助产士,6,medium
nurse-practitioners,zh-CN,Nurse Practitioners,执业护士,6,medium
nurse-practitioners,en,Nurse Practitioners,执业护士,6,medium
nursing-assistants,zh-CN,Nursing Assistants,护理助理,5,medium
nursing-assistants,en,Nursing Assistants,护理助理,5,medium
nursing-instructors-and-teachers-postsecondary,zh-CN,"Nursing Instructors And Teachers, Postsecondary",高校护理教师,5,medium
nursing-instructors-and-teachers-postsecondary,en,"Nursing Instructors And Teachers, Postsecondary",高校护理教师,5,medium
obstetricians-and-gynecologists,zh-CN,Obstetricians And Gynecologists,妇产科医师,6,medium
obstetricians-and-gynecologists,en,Obstetricians And Gynecologists,妇产科医师,6,medium
occupational-health-and-safety-specialists,zh-CN,Occupational Health And Safety Specialists,职业健康与安全专员,6,medium
occupational-health-and-safety-specialists,en,Occupational Health And Safety Specialists,职业健康与安全专员,6,medium
occupational-health-and-safety-specialists-and-technicians,zh-CN,Occupational Health And Safety Specialists And Technicians,职业健康与安全专员及技术员,6,medium
occupational-health-and-safety-specialists-and-technicians,en,Occupational Health And Safety Specialists And Technicians,职业健康与安全专员及技术员,6,medium
occupational-health-and-safety-technicians,zh-CN,Occupational Health And Safety Technicians,职业健康与安全技术员,6,medium
occupational-health-and-safety-technicians,en,Occupational Health And Safety Technicians,职业健康与安全技术员,6,medium
occupational-therapists,zh-CN,Occupational Therapists,作业治疗师,5,high
occupational-therapists,en,Occupational Therapists,作业治疗师,5,high
occupational-therapy-aides,zh-CN,Occupational Therapy Aides,作业治疗助理,5,medium
occupational-therapy-aides,en,Occupational Therapy Aides,作业治疗助理,5,medium
occupational-therapy-assistants,zh-CN,Occupational Therapy Assistants,作业治疗助理,5,high
occupational-therapy-assistants,en,Occupational Therapy Assistants,作业治疗助理,5,high
occupational-therapy-assistants-and-aides,zh-CN,Occupational Therapy Assistants And Aides,作业治疗助理与助手,5,medium
occupational-therapy-assistants-and-aides,en,Occupational Therapy Assistants And Aides,作业治疗助理与助手,5,medium
office-clerks-general,zh-CN,"Office Clerks, General",办公室文员,6,high
office-clerks-general,en,"Office Clerks, General",办公室文员,6,high
office-machine-operators-except-computer,zh-CN,"Office Machine Operators, Except Computer",办公设备操作员（不含计算机）,6,medium
office-machine-operators-except-computer,en,"Office Machine Operators, Except Computer",办公设备操作员（不含计算机）,6,medium
oil-and-gas-workers,zh-CN,"Rotary Drill Operators, Oil And Gas",油气旋转钻机操作员,5,high
oil-and-gas-workers,en,"Rotary Drill Operators, Oil And Gas",油气旋转钻机操作员,5,high
online-merchants,zh-CN,Online Merchants,在线商户,7,medium
online-merchants,en,Online Merchants,在线商户,7,medium
operating-engineers-and-other-construction-equipment-operators,zh-CN,Operating Engineers And Other Construction Equipment Operators,施工机械操作员,4,medium
operating-engineers-and-other-construction-equipment-operators,en,Operating Engineers And Other Construction Equipment Operators,施工机械操作员,4,medium
operations-research-analysts,zh-CN,Operations research analysts,运筹学分析师,8,high
operations-research-analysts,en,Operations research analysts,运筹学分析师,8,high
ophthalmic-laboratory-technicians,zh-CN,Ophthalmic Laboratory Technicians,眼科技工室技术员,5,medium
ophthalmic-laboratory-technicians,en,Ophthalmic Laboratory Technicians,眼科技工室技术员,5,medium
ophthalmic-medical-technicians,zh-CN,Ophthalmic Medical Technicians,眼科医疗技术员,6,medium
ophthalmic-medical-technicians,en,Ophthalmic Medical Technicians,眼科医疗技术员,6,medium
ophthalmic-medical-technologists,zh-CN,Ophthalmic Medical Technologists,眼科医疗技术专家,6,medium
ophthalmic-medical-technologists,en,Ophthalmic Medical Technologists,眼科医疗技术专家,6,medium
ophthalmologists-except-pediatric,zh-CN,"Ophthalmologists, Except Pediatric",眼科医师（不含儿科）,6,high
ophthalmologists-except-pediatric,en,"Ophthalmologists, Except Pediatric",眼科医师（不含儿科）,6,high
opticians-dispensing,zh-CN,"Opticians, Dispensing",配镜师,5,medium
opticians-dispensing,en,"Opticians, Dispensing",配镜师,5,medium
optometrists,zh-CN,Optometrists,验光师,5,medium
optometrists,en,Optometrists,验光师,5,medium
oral-and-maxillofacial-surgeons,zh-CN,Oral And Maxillofacial Surgeons,口腔颌面外科医师,6,high
