market,source_sheet,authority_source,authority_code,source_title_zh,suggested_title_en,translation_status,action,matched_current_slug,matched_current_title_zh,matched_current_title_en,match_score,major_code,major_name_zh,release_year,release_status,marker,marker_meaning,definition,source_url,review_notes,source_title_en,suggested_title_zh
CN,China_2026_Directory,china_occupation_directory_2026,6-09-03-13,机制地毯制作工,机 制 地 毯 制 作 工,machine_assisted_rule_review,create,,,,0.333,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,机制地毯制作工
CN,China_2026_Directory,china_occupation_directory_2026,6-09-03-14,宝石琢磨工,宝 石 琢 磨 工,machine_assisted_rule_review,create,,,,0.400,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,宝石琢磨工
CN,China_2026_Directory,china_occupation_directory_2026,6-09-03-15,贵金属首饰制作工,贵 金 属 首 饰 制 作 工,machine_assisted_rule_review,create,,,,0.444,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,贵金属首饰制作工
CN,China_2026_Directory,china_occupation_directory_2026,6-09-03-16,装裱师,装 裱 specialist,machine_assisted_rule_review,create,,,,0.500,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,装裱师
CN,China_2026_Directory,china_occupation_directory_2026,6-09-03-17,民间工艺品制作工,民 间 工 艺 品 制 作 工,machine_assisted_rule_review,create,,,,0.400,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,民间工艺品制作工
CN,China_2026_Directory,china_occupation_directory_2026,6-09-03-18,剧装工,剧 装 工,machine_assisted_rule_review,create,,,,0.500,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,剧装工
CN,China_2026_Directory,china_occupation_directory_2026,6-09-03-19,民间工艺品艺人,民 间 工 艺 品 艺 人,machine_assisted_rule_review,create,,,,0.400,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,民间工艺品艺人
CN,China_2026_Directory,china_occupation_directory_2026,6-09-04-01,制球工,制 球 工,machine_assisted_rule_review,create,,,,0.400,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,制球工
CN,China_2026_Directory,china_occupation_directory_2026,6-09-04-02,球拍球网制作工,球 拍 球 网 制 作 工,machine_assisted_rule_review,create,,,,0.286,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,球拍球网制作工
CN,China_2026_Directory,china_occupation_directory_2026,6-09-04-03,健身器材制作工,健 身 器 材 制 作 工,machine_assisted_rule_review,create,,,,0.333,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,健身器材制作工
CN,China_2026_Directory,china_occupation_directory_2026,6-09-05-00,玩具制作工,玩 具 制 作 工,machine_assisted_rule_review,create,,,,0.333,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,玩具制作工
CN,China_2026_Directory,china_occupation_directory_2026,6-10-01-01,原油蒸馏工,原 油 蒸 馏 工,machine_assisted_rule_review,create,,,,0.400,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,原油蒸馏工
CN,China_2026_Directory,china_occupation_directory_2026,6-10-01-02,催化裂化工,催 化 裂 chemical engineering,machine_assisted_rule_review,create,,,,0.400,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,催化裂化工
CN,China_2026_Directory,china_occupation_directory_2026,6-10-01-03,蜡油渣油加氢工,蜡 油 渣 油 加 氢 工,machine_assisted_rule_review,create,,,,0.333,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,蜡油渣油加氢工
CN,China_2026_Directory,china_occupation_directory_2026,6-10-01-04,渣油热加工工,渣 油 热 加 工 工,machine_assisted_rule_review,create,,,,0.364,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,渣油热加工工
CN,China_2026_Directory,china_occupation_directory_2026,6-10-01-05,石脑油加工工,石 脑 油 加 工 工,machine_assisted_rule_review,create,,,,0.545,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,石脑油加工工
CN,China_2026_Directory,china_occupation_directory_2026,6-10-01-06,炼厂气加工工,炼 厂 气 加 工 工,machine_assisted_rule_review,create,,,,0.364,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,炼厂气加工工
CN,China_2026_Directory,china_occupation_directory_2026,6-10-01-07,润滑油脂生产工,润 滑 油 脂 生 产 工,machine_assisted_rule_review,create,,,,0.333,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,润滑油脂生产工
CN,China_2026_Directory,china_occupation_directory_2026,6-10-01-08,石油产品精制工,石 油 产 品 精 制 工,machine_assisted_rule_review,create,,,,0.500,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,石油产品精制工
CN,China_2026_Directory,china_occupation_directory_2026,6-10-01-09,油制气工,油 制 气 工,machine_assisted_rule_review,create,,,,0.444,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,油制气工
CN,China_2026_Directory,china_occupation_directory_2026,6-10-01-10,油品储运工,油 品 储 运 工,machine_assisted_rule_review,create,,,,0.400,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,油品储运工
CN,China_2026_Directory,china_occupation_directory_2026,6-10-01-11,油母页岩提炼工,油 母 页 岩 提 炼 工,machine_assisted_rule_review,create,,,,0.333,6,生产制造及有关人员,2022,2022_official_base,L,绿色职业,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,油母页岩提炼工
CN,China_2026_Directory,china_occupation_directory_2026,6-10-02-01,炼焦煤制备工,炼 焦 煤 制 备 工,machine_assisted_rule_review,create,,,,0.333,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,炼焦煤制备工
CN,China_2026_Directory,china_occupation_directory_2026,6-10-02-02,炼焦工,炼 焦 工,machine_assisted_rule_review,create,,,,0.400,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,炼焦工
CN,China_2026_Directory,china_occupation_directory_2026,6-10-03-01,煤制烯烃生产工,煤 制 烯 烃 生 产 工,machine_assisted_rule_review,create,,,,0.308,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,煤制烯烃生产工
CN,China_2026_Directory,china_occupation_directory_2026,6-10-03-02,煤制油生产工,煤 制 油 生 产 工,machine_assisted_rule_review,create,,,,0.364,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,煤制油生产工
CN,China_2026_Directory,china_occupation_directory_2026,6-10-03-03,煤制气工,煤 制 气 工,machine_assisted_rule_review,create,,,,0.364,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,煤制气工
CN,China_2026_Directory,china_occupation_directory_2026,6-10-03-04,水煤浆制备工,水 煤 浆 制 备 工,machine_assisted_rule_review,create,,,,0.333,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,水煤浆制备工
CN,China_2026_Directory,china_occupation_directory_2026,6-10-03-05,工业型煤工,工 业 型 煤 工,machine_assisted_rule_review,create,,,,0.600,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,工业型煤工
CN,China_2026_Directory,china_occupation_directory_2026,6-10-03-06,煤提质工,煤 提 质 工,machine_assisted_rule_review,create,,,,0.333,6,生产制造及有关人员,2022,2022_official_base,L,绿色职业,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,煤提质工
CN,China_2026_Directory,china_occupation_directory_2026,6-11-01-01,化工原料准备工,Chemical engineering 原 料 准 备 工,machine_assisted_rule_review,create,,,,0.333,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,化工原料准备工
CN,China_2026_Directory,china_occupation_directory_2026,6-11-01-02,化工单元操作工,Chemical engineering 单 元 操 作 工,machine_assisted_rule_review,create,,,,0.429,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,化工单元操作工
CN,China_2026_Directory,china_occupation_directory_2026,6-11-01-03,化工总控工,Chemical engineering 总 控 工,machine_assisted_rule_review,create,,,,0.400,6,生产制造及有关人员,2022,2022_official_base,S,数字职业,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,化工总控工
CN,China_2026_Directory,china_occupation_directory_2026,6-11-01-04,制冷工,制 冷 工,machine_assisted_rule_review,create,,,,0.400,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,制冷工
CN,China_2026_Directory,china_occupation_directory_2026,6-11-01-05,工业清洗工,工 业 清 洗 工,machine_assisted_rule_review,create,,,,0.600,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,工业清洗工
CN,China_2026_Directory,china_occupation_directory_2026,6-11-01-06,腐蚀控制工,腐 蚀 控 制 工,machine_assisted_rule_review,create,,,,0.333,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,腐蚀控制工
CN,China_2026_Directory,china_occupation_directory_2026,6-11-02-01,硫酸生产工,硫 酸 生 产 工,machine_assisted_rule_review,create,,,,0.364,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,硫酸生产工
CN,China_2026_Directory,china_occupation_directory_2026,6-11-02-02,硝酸生产工,硝 酸 生 产 工,machine_assisted_rule_review,create,,,,0.364,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,硝酸生产工
CN,China_2026_Directory,china_occupation_directory_2026,6-11-02-03,盐酸生产工,盐 酸 生 产 工,machine_assisted_rule_review,create,,,,0.364,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,盐酸生产工
CN,China_2026_Directory,china_occupation_directory_2026,6-11-02-04,磷酸生产工,磷 酸 生 产 工,machine_assisted_rule_review,create,,,,0.364,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,磷酸生产工
CN,China_2026_Directory,china_occupation_directory_2026,6-11-02-05,纯碱生产工,纯 碱 生 产 工,machine_assisted_rule_review,create,,,,0.364,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,纯碱生产工
