market,source_sheet,authority_source,authority_code,source_title_en,suggested_title_zh,translation_status,action,matched_current_slug,matched_current_title_en,matched_current_title_zh,match_score,major_group_code,major_group_title_en,minor_group_code,minor_group_title_en,broad_occupation_code,broad_occupation_title_en,detailed_soc_code,detailed_soc_title_en,description,source_status,source_url,review_notes,source_title_zh,suggested_title_en
US,US_English_Directory,onet_soc_2019,29-1122.01,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists",专家治疗师,machine_assisted_rule_review,create,,,,0.448,29-0000,Healthcare Practitioners and Technical Occupations,29-1000,Healthcare Diagnosing or Treating Practitioners,29-1120,Therapists,29-1122,Occupational Therapists,"Provide therapy to patients with visual impairments to improve their functioning in daily life activities. May train patients in activities such as computer use, communication skills, or home management skills.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists"
US,US_English_Directory,onet_soc_2019,29-1123.00,Physical Therapists,物理治疗师,from_existing_match,skip,physical-therapists,Physical therapists,物理治疗师,1.000,29-0000,Healthcare Practitioners and Technical Occupations,29-1000,Healthcare Diagnosing or Treating Practitioners,29-1120,Therapists,29-1123,Physical Therapists,"Assess, plan, organize, and participate in rehabilitative programs that improve mobility, relieve pain, increase strength, and improve or correct disabling conditions resulting from disease or injury.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,,,Physical Therapists
US,US_English_Directory,onet_soc_2019,29-1124.00,Radiation Therapists,放射治疗师,from_existing_match,skip,radiation-therapists,Radiation therapists,放射治疗师,1.000,29-0000,Healthcare Practitioners and Technical Occupations,29-1000,Healthcare Diagnosing or Treating Practitioners,29-1120,Therapists,29-1124,Radiation Therapists,"Provide radiation therapy to patients as prescribed by a radiation oncologist according to established practices and standards. Duties may include reviewing prescription and diagnosis; acting as liaison with physician and supportive care personnel; preparing equipment, such as immobilization, treatment, and protection devices; and maintaining records, reports, and files. May assist in dosimetry procedures and tumor localization.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,,,Radiation Therapists
US,US_English_Directory,onet_soc_2019,29-1125.00,Recreational Therapists,娱乐治疗师,from_existing_match,skip,recreational-therapists,Recreational therapists,娱乐治疗师,1.000,29-0000,Healthcare Practitioners and Technical Occupations,29-1000,Healthcare Diagnosing or Treating Practitioners,29-1120,Therapists,29-1125,Recreational Therapists,"Plan, direct, or coordinate medically-approved recreation programs for patients in hospitals, nursing homes, or other institutions. Activities include sports, trips, dramatics, social activities, and crafts. May assess a patient condition and recommend appropriate recreational activity.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,,,Recreational Therapists
US,US_English_Directory,onet_soc_2019,29-1126.00,Respiratory Therapists,呼吸治疗师,from_existing_match,skip,respiratory-therapists,Respiratory therapists,呼吸治疗师,1.000,29-0000,Healthcare Practitioners and Technical Occupations,29-1000,Healthcare Diagnosing or Treating Practitioners,29-1120,Therapists,29-1126,Respiratory Therapists,"Assess, treat, and care for patients with breathing disorders. Assume primary responsibility for all respiratory care modalities, including the supervision of respiratory therapy technicians. Initiate and conduct therapeutic procedures; maintain patient records; and select, assemble, check, and operate equipment.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,,,Respiratory Therapists
US,US_English_Directory,onet_soc_2019,29-1127.00,Speech-Language Pathologists,言语语言病理师,from_existing_match,skip,speech-language-pathologists,Speech-language pathologists,言语语言病理师,1.000,29-0000,Healthcare Practitioners and Technical Occupations,29-1000,Healthcare Diagnosing or Treating Practitioners,29-1120,Therapists,29-1127,Speech-Language Pathologists,"Assess and treat persons with speech, language, voice, and fluency disorders. May select alternative communication systems and teach their use. May perform research related to speech and language problems.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,,,Speech-Language Pathologists
US,US_English_Directory,onet_soc_2019,29-1128.00,Exercise Physiologists,运动生理学家,from_existing_match,skip,exercise-physiologists,Exercise physiologists,运动生理学家,1.000,29-0000,Healthcare Practitioners and Technical Occupations,29-1000,Healthcare Diagnosing or Treating Practitioners,29-1120,Therapists,29-1128,Exercise Physiologists,"Assess, plan, or implement fitness programs that include exercise or physical activities such as those designed to improve cardiorespiratory function, body composition, muscular strength, muscular endurance, or flexibility.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,,,Exercise Physiologists
US,US_English_Directory,onet_soc_2019,29-1129.00,"Therapists, All Other",治疗师,machine_assisted_rule_review,create,,,,0.553,29-0000,Healthcare Practitioners and Technical Occupations,29-1000,Healthcare Diagnosing or Treating Practitioners,29-1120,Therapists,29-1129,"Therapists, All Other",All therapists not listed separately.,official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,"Therapists, All Other"
US,US_English_Directory,onet_soc_2019,29-1129.01,Art Therapists,治疗师,machine_assisted_rule_review,create,,,,0.765,29-0000,Healthcare Practitioners and Technical Occupations,29-1000,Healthcare Diagnosing or Treating Practitioners,29-1120,Therapists,29-1129,"Therapists, All Other","Plan or conduct art therapy sessions or programs to improve clients' physical, cognitive, or emotional well-being.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Art Therapists
US,US_English_Directory,onet_soc_2019,29-1129.02,Music Therapists,治疗师,machine_assisted_rule_review,create,,,,0.800,29-0000,Healthcare Practitioners and Technical Occupations,29-1000,Healthcare Diagnosing or Treating Practitioners,29-1120,Therapists,29-1129,"Therapists, All Other","Plan, organize, direct, or assess clinical and evidenced-based music therapy interventions to positively influence individuals' physical, psychological, cognitive, or behavioral status.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Music Therapists
US,US_English_Directory,onet_soc_2019,29-1131.00,Veterinarians,兽医,from_existing_match,skip,veterinarians,Veterinarians,兽医,1.000,29-0000,Healthcare Practitioners and Technical Occupations,29-1000,Healthcare Diagnosing or Treating Practitioners,29-1130,Veterinarians,29-1131,Veterinarians,"Diagnose, treat, or research diseases and injuries of animals. Includes veterinarians who conduct research and development, inspect livestock, or care for pets and companion animals.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,,,Veterinarians
US,US_English_Directory,onet_soc_2019,29-1141.00,Registered Nurses,Registered nurses,from_existing_match,skip,registered-nurses,Registered nurses,Registered nurses,1.000,29-0000,Healthcare Practitioners and Technical Occupations,29-1000,Healthcare Diagnosing or Treating Practitioners,29-1140,Registered Nurses,29-1141,Registered Nurses,"Assess patient health problems and needs, develop and implement nursing care plans, and maintain medical records. Administer nursing care to ill, injured, convalescent, or disabled patients. May advise patients on health maintenance and disease prevention or provide case management. Licensing or registration required.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,,,Registered Nurses
US,US_English_Directory,onet_soc_2019,29-1141.01,Acute Care Nurses,护士,machine_assisted_rule_review,create,,,,0.647,29-0000,Healthcare Practitioners and Technical Occupations,29-1000,Healthcare Diagnosing or Treating Practitioners,29-1140,Registered Nurses,29-1141,Registered Nurses,"Provide advanced nursing care for patients with acute conditions such as heart attacks, respiratory distress syndrome, or shock. May care for pre- and post-operative patients or perform advanced, invasive diagnostic or therapeutic procedures.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Acute Care Nurses
US,US_English_Directory,onet_soc_2019,29-1141.02,Advanced Practice Psychiatric Nurses,护士,machine_assisted_rule_review,create,,,,0.565,29-0000,Healthcare Practitioners and Technical Occupations,29-1000,Healthcare Diagnosing or Treating Practitioners,29-1140,Registered Nurses,29-1141,Registered Nurses,"Assess, diagnose, and treat individuals and families with mental health or substance use disorders or the potential for such disorders. Apply therapeutic activities, including the prescription of medication, per state regulations, and the administration of psychotherapy.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Advanced Practice Psychiatric Nurses
US,US_English_Directory,onet_soc_2019,29-1141.03,Critical Care Nurses,护士,machine_assisted_rule_review,create,,,,0.600,29-0000,Healthcare Practitioners and Technical Occupations,29-1000,Healthcare Diagnosing or Treating Practitioners,29-1140,Registered Nurses,29-1141,Registered Nurses,Provide specialized nursing care for patients in critical or coronary care units.,official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Critical Care Nurses
US,US_English_Directory,onet_soc_2019,29-1141.04,Clinical Nurse Specialists,专家,machine_assisted_rule_review,create,,,,0.783,29-0000,Healthcare Practitioners and Technical Occupations,29-1000,Healthcare Diagnosing or Treating Practitioners,29-1140,Registered Nurses,29-1141,Registered Nurses,"Direct nursing staff in the provision of patient care in a clinical practice setting, such as a hospital, hospice, clinic, or home. Ensure adherence to established clinical policies, protocols, regulations, and standards.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Clinical Nurse Specialists
US,US_English_Directory,onet_soc_2019,29-1151.00,Nurse Anesthetists,,needs_translation,create,,,,0.622,29-0000,Healthcare Practitioners and Technical Occupations,29-1000,Healthcare Diagnosing or Treating Practitioners,29-1150,Nurse Anesthetists,29-1151,Nurse Anesthetists,"Administer anesthesia, monitor patient's vital signs, and oversee patient recovery from anesthesia. May assist anesthesiologists, surgeons, other physicians, or dentists. Must be registered nurses who have specialized graduate education.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Nurse Anesthetists
