slug,locale,candidate_index,anchor_candidate,candidate_only,runtime_approved
glaziers,en,2,Glaziers skills and entry path,true,false
glaziers,en,3,Glaziers AI impact and fit,true,false
government-property-inspectors-and-investigators,zh-CN,1,政府财产检查员调查员职业介绍,true,false
government-property-inspectors-and-investigators,zh-CN,2,政府财产检查员调查员技能与入行路径,true,false
government-property-inspectors-and-investigators,zh-CN,3,政府财产检查员调查员AI 影响与职业匹配,true,false
government-property-inspectors-and-investigators,en,1,Government Property Inspectors And Investigators career overview,true,false
government-property-inspectors-and-investigators,en,2,Government Property Inspectors And Investigators skills and entry path,true,false
government-property-inspectors-and-investigators,en,3,Government Property Inspectors And Investigators AI impact and fit,true,false
graders-and-sorters-agricultural-products,zh-CN,1,分级与分拣员、产品职业介绍,true,false
graders-and-sorters-agricultural-products,zh-CN,2,分级与分拣员、产品技能与入行路径,true,false
graders-and-sorters-agricultural-products,zh-CN,3,分级与分拣员、产品AI 影响与职业匹配,true,false
graders-and-sorters-agricultural-products,en,1,"Graders And Sorters, Agricultural Products career overview",true,false
graders-and-sorters-agricultural-products,en,2,"Graders And Sorters, Agricultural Products skills and entry path",true,false
graders-and-sorters-agricultural-products,en,3,"Graders And Sorters, Agricultural Products AI impact and fit",true,false
graphic-designers,zh-CN,1,平面设计师职业介绍,true,false
graphic-designers,zh-CN,2,平面设计师技能与入行路径,true,false
graphic-designers,zh-CN,3,平面设计师AI 影响与职业匹配,true,false
graphic-designers,en,1,Graphic Designers career overview,true,false
graphic-designers,en,2,Graphic Designers skills and entry path,true,false
graphic-designers,en,3,Graphic Designers AI impact and fit,true,false
grinding-and-polishing-workers-hand,zh-CN,1,工人、手工职业介绍,true,false
grinding-and-polishing-workers-hand,zh-CN,2,工人、手工技能与入行路径,true,false
grinding-and-polishing-workers-hand,zh-CN,3,工人、手工AI 影响与职业匹配,true,false
grinding-and-polishing-workers-hand,en,1,"Grinding And Polishing Workers, Hand career overview",true,false
grinding-and-polishing-workers-hand,en,2,"Grinding And Polishing Workers, Hand skills and entry path",true,false
grinding-and-polishing-workers-hand,en,3,"Grinding And Polishing Workers, Hand AI impact and fit",true,false
grinding-lapping-polishing-and-buffing-machine-tool-setters-operators-and-tenders-metal-and-plastic,zh-CN,1,机器工具铺设工、操作员、看护员、金属塑料职业介绍,true,false
grinding-lapping-polishing-and-buffing-machine-tool-setters-operators-and-tenders-metal-and-plastic,zh-CN,2,机器工具铺设工、操作员、看护员、金属塑料技能与入行路径,true,false
grinding-lapping-polishing-and-buffing-machine-tool-setters-operators-and-tenders-metal-and-plastic,zh-CN,3,机器工具铺设工、操作员、看护员、金属塑料AI 影响与职业匹配,true,false
grinding-lapping-polishing-and-buffing-machine-tool-setters-operators-and-tenders-metal-and-plastic,en,1,"Grinding, Lapping, Polishing, And Buffing Machine Tool Setters, Operators, And Tenders, Metal And Plastic career overview",true,false
grinding-lapping-polishing-and-buffing-machine-tool-setters-operators-and-tenders-metal-and-plastic,en,2,"Grinding, Lapping, Polishing, And Buffing Machine Tool Setters, Operators, And Tenders, Metal And Plastic skills and entry path",true,false
grinding-lapping-polishing-and-buffing-machine-tool-setters-operators-and-tenders-metal-and-plastic,en,3,"Grinding, Lapping, Polishing, And Buffing Machine Tool Setters, Operators, And Tenders, Metal And Plastic AI impact and fit",true,false
grounds-maintenance-workers,zh-CN,1,场地养护人员职业介绍,true,false
grounds-maintenance-workers,zh-CN,2,场地养护人员技能与入行路径,true,false
grounds-maintenance-workers,zh-CN,3,场地养护人员AI 影响与职业匹配,true,false
grounds-maintenance-workers,en,1,Grounds Maintenance Workers career overview,true,false
grounds-maintenance-workers,en,2,Grounds Maintenance Workers skills and entry path,true,false
grounds-maintenance-workers,en,3,Grounds Maintenance Workers AI impact and fit,true,false
hand-laborers-and-material-movers,zh-CN,1,人工搬运、货运与物料搬运工职业介绍,true,false
hand-laborers-and-material-movers,zh-CN,2,人工搬运、货运与物料搬运工技能与入行路径,true,false
hand-laborers-and-material-movers,zh-CN,3,人工搬运、货运与物料搬运工AI 影响与职业匹配,true,false
hand-laborers-and-material-movers,en,1,"Laborers And Freight, Stock, And Material Movers, Hand career overview",true,false
hand-laborers-and-material-movers,en,2,"Laborers And Freight, Stock, And Material Movers, Hand skills and entry path",true,false
hand-laborers-and-material-movers,en,3,"Laborers And Freight, Stock, And Material Movers, Hand AI impact and fit",true,false
hazardous-materials-removal-workers,zh-CN,1,危险材料清除工适合谁？职业介绍,true,false
hazardous-materials-removal-workers,zh-CN,2,危险材料清除工适合谁？技能与入行路径,true,false
hazardous-materials-removal-workers,zh-CN,3,危险材料清除工适合谁？AI 影响与职业匹配,true,false
hazardous-materials-removal-workers,en,1,Hazardous materials removal workers career overview,true,false
hazardous-materials-removal-workers,en,2,Hazardous materials removal workers skills and entry path,true,false
hazardous-materials-removal-workers,en,3,Hazardous materials removal workers AI impact and fit,true,false
health-and-safety-engineers,zh-CN,1,健康与安全工程师职业介绍,true,false
health-and-safety-engineers,zh-CN,2,健康与安全工程师技能与入行路径,true,false
health-and-safety-engineers,zh-CN,3,健康与安全工程师AI 影响与职业匹配,true,false
health-and-safety-engineers,en,1,"Health And Safety Engineers, Except Mining Safety Engineers And Inspectors career overview",true,false
health-and-safety-engineers,en,2,"Health And Safety Engineers, Except Mining Safety Engineers And Inspectors skills and entry path",true,false
health-and-safety-engineers,en,3,"Health And Safety Engineers, Except Mining Safety Engineers And Inspectors AI impact and fit",true,false
health-and-safety-engineers-except-mining-safety-engineers-and-inspectors,zh-CN,1,工程师职业介绍,true,false
health-and-safety-engineers-except-mining-safety-engineers-and-inspectors,zh-CN,2,工程师技能与入行路径,true,false
health-and-safety-engineers-except-mining-safety-engineers-and-inspectors,zh-CN,3,工程师AI 影响与职业匹配,true,false
health-and-safety-engineers-except-mining-safety-engineers-and-inspectors,en,1,"Health And Safety Engineers, Except Mining Safety Engineers And Inspectors career overview",true,false
health-and-safety-engineers-except-mining-safety-engineers-and-inspectors,en,2,"Health And Safety Engineers, Except Mining Safety Engineers And Inspectors skills and entry path",true,false
health-and-safety-engineers-except-mining-safety-engineers-and-inspectors,en,3,"Health And Safety Engineers, Except Mining Safety Engineers And Inspectors AI impact and fit",true,false
health-educators,zh-CN,1,健康教育专员职业介绍,true,false
health-educators,zh-CN,2,健康教育专员技能与入行路径,true,false
health-educators,zh-CN,3,健康教育专员AI 影响与职业匹配,true,false
health-educators,en,1,Health Education Specialists career overview,true,false
health-educators,en,2,Health Education Specialists skills and entry path,true,false
health-educators,en,3,Health Education Specialists AI impact and fit,true,false
health-informatics-specialists,zh-CN,1,健康专员职业介绍,true,false
health-informatics-specialists,zh-CN,2,健康专员技能与入行路径,true,false
health-informatics-specialists,zh-CN,3,健康专员AI 影响与职业匹配,true,false
health-informatics-specialists,en,1,Health Informatics Specialists career overview,true,false
health-informatics-specialists,en,2,Health Informatics Specialists skills and entry path,true,false
health-informatics-specialists,en,3,Health Informatics Specialists AI impact and fit,true,false
health-information-technologists-and-medical-registrars,zh-CN,1,健康信息技师与医疗登记专员适合谁？职业介绍,true,false
health-information-technologists-and-medical-registrars,zh-CN,2,健康信息技师与医疗登记专员适合谁？技能与入行路径,true,false
health-information-technologists-and-medical-registrars,zh-CN,3,健康信息技师与医疗登记专员适合谁？AI 影响与职业匹配,true,false
health-information-technologists-and-medical-registrars,en,1,Health information technologists and medical registrars career overview,true,false
health-information-technologists-and-medical-registrars,en,2,Health information technologists and medical registrars skills and entry path,true,false
health-information-technologists-and-medical-registrars,en,3,Health information technologists and medical registrars AI impact and fit,true,false
health-specialties-teachers-postsecondary,zh-CN,1,高校健康专业教师职业介绍,true,false
health-specialties-teachers-postsecondary,zh-CN,2,高校健康专业教师技能与入行路径,true,false
health-specialties-teachers-postsecondary,zh-CN,3,高校健康专业教师AI 影响与职业匹配,true,false
health-specialties-teachers-postsecondary,en,1,"Health Specialties Teachers, Postsecondary career overview",true,false
health-specialties-teachers-postsecondary,en,2,"Health Specialties Teachers, Postsecondary skills and entry path",true,false
health-specialties-teachers-postsecondary,en,3,"Health Specialties Teachers, Postsecondary AI impact and fit",true,false
healthcare-social-workers,zh-CN,1,医疗保健工人职业介绍,true,false
healthcare-social-workers,zh-CN,2,医疗保健工人技能与入行路径,true,false
healthcare-social-workers,zh-CN,3,医疗保健工人AI 影响与职业匹配,true,false
healthcare-social-workers,en,1,Healthcare Social Workers career overview,true,false
healthcare-social-workers,en,2,Healthcare Social Workers skills and entry path,true,false
healthcare-social-workers,en,3,Healthcare Social Workers AI impact and fit,true,false
hearing-aid-specialists,zh-CN,1,助听器验配专员职业介绍,true,false
hearing-aid-specialists,zh-CN,2,助听器验配专员技能与入行路径,true,false
hearing-aid-specialists,zh-CN,3,助听器验配专员AI 影响与职业匹配,true,false
hearing-aid-specialists,en,1,Hearing Aid Specialists career overview,true,false
hearing-aid-specialists,en,2,Hearing Aid Specialists skills and entry path,true,false
hearing-aid-specialists,en,3,Hearing Aid Specialists AI impact and fit,true,false
heat-treating-equipment-setters-operators-and-tenders-metal-and-plastic,zh-CN,1,设备铺设工、操作员、看护员、金属塑料职业介绍,true,false
heat-treating-equipment-setters-operators-and-tenders-metal-and-plastic,zh-CN,2,设备铺设工、操作员、看护员、金属塑料技能与入行路径,true,false
heat-treating-equipment-setters-operators-and-tenders-metal-and-plastic,zh-CN,3,设备铺设工、操作员、看护员、金属塑料AI 影响与职业匹配,true,false
heat-treating-equipment-setters-operators-and-tenders-metal-and-plastic,en,1,"Heat Treating Equipment Setters, Operators, And Tenders, Metal And Plastic career overview",true,false
heat-treating-equipment-setters-operators-and-tenders-metal-and-plastic,en,2,"Heat Treating Equipment Setters, Operators, And Tenders, Metal And Plastic skills and entry path",true,false
heat-treating-equipment-setters-operators-and-tenders-metal-and-plastic,en,3,"Heat Treating Equipment Setters, Operators, And Tenders, Metal And Plastic AI impact and fit",true,false
heating-air-conditioning-and-refrigeration-mechanics-and-installers,zh-CN,1,暖通空调与制冷设备机械师及安装工职业介绍,true,false
