seed_ordinal,slug,locale,title_en,title_zh,primary_detected_intent,secondary_detected_intents,what-is,salary,career-path,skills,AI-impact,fit,adjacent,education,certification,page_status,api_status,h1,title,description_present,faq_signal_count,source_signal_count
406,floor-layers-except-carpet-wood-and-hard-tiles,zh-CN,"Floor Layers, Except Carpet, Wood, And Hard Tiles",地板铺设工、地毯、木材、硬质瓷砖,what-is,salary|career-path|skills|AI-impact|fit|adjacent|certification,true,true,true,true,true,true,true,false,true,200,200,地板铺设工、地毯、木材、硬质瓷砖,地板铺设工、地毯、木材、硬质瓷砖 | FermatMind,true,12,8
406,floor-layers-except-carpet-wood-and-hard-tiles,en,"Floor Layers, Except Carpet, Wood, And Hard Tiles",地板铺设工、地毯、木材、硬质瓷砖,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,true,true,true,true,true,true,true,true,true,200,200,"Floor Layers, Except Carpet, Wood, And Hard Tiles","Floor Layers, Except Carpet, Wood, And Hard Tiles | FermatMind",true,12,10
407,floor-sanders-and-finishers,zh-CN,Floor Sanders And Finishers,地板打磨工修整工,what-is,salary|career-path|skills|AI-impact|fit|adjacent|certification,true,true,true,true,true,true,true,false,true,200,200,地板打磨工修整工,地板打磨工修整工 | FermatMind,true,12,8
407,floor-sanders-and-finishers,en,Floor Sanders And Finishers,地板打磨工修整工,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,true,true,true,true,true,true,true,true,true,200,200,Floor Sanders And Finishers,Floor Sanders And Finishers | FermatMind,true,12,10
408,tile-and-marble-setters,zh-CN,Tile And Stone Setters,瓷砖与石材铺设工,what-is,salary|career-path|skills|AI-impact|fit|adjacent,true,true,true,true,true,true,true,false,false,200,200,瓷砖与石材铺设工,瓷砖与石材铺设工 | FermatMind,true,12,8
408,tile-and-marble-setters,en,Tile And Stone Setters,瓷砖与石材铺设工,what-is,salary|career-path|skills|AI-impact|fit|adjacent|certification,true,true,true,true,true,true,true,false,true,200,200,Tile and Stone Setters,Tile And Stone Setters | FermatMind,true,12,9
409,floral-designers,zh-CN,Floral Designers,花艺设计师,what-is,salary|career-path|skills|AI-impact|fit|adjacent|certification,true,true,true,true,true,true,true,false,true,200,200,花艺设计师,花艺设计师 | FermatMind,true,12,8
409,floral-designers,en,Floral Designers,花艺设计师,what-is,,false,false,false,false,false,false,false,false,false,0,200,,,false,0,2
410,food-and-beverage-serving-and-related-workers,zh-CN,Fast Food And Counter Workers,快餐与柜台服务员,what-is,salary|career-path|skills|AI-impact|fit|adjacent,true,true,true,true,true,true,true,false,false,200,0,快餐与柜台服务员,快餐与柜台服务员 | FermatMind,true,12,6
410,food-and-beverage-serving-and-related-workers,en,Fast Food And Counter Workers,快餐与柜台服务员,what-is,salary|career-path|skills|AI-impact|fit|adjacent|certification,true,true,true,true,true,true,true,false,true,200,200,Fast Food and Counter Workers,Fast Food And Counter Workers | FermatMind,true,12,9
411,food-and-tobacco-roasting-baking-and-drying-machine-operators-and-tenders,zh-CN,"Food And Tobacco Roasting, Baking, And Drying Machine Operators And Tenders",食品、机器操作员看护员,what-is,salary|career-path|skills|AI-impact|fit|adjacent|certification,true,true,true,true,true,true,true,false,true,200,200,食品、机器操作员看护员,食品、机器操作员看护员 | FermatMind,true,12,8
411,food-and-tobacco-roasting-baking-and-drying-machine-operators-and-tenders,en,"Food And Tobacco Roasting, Baking, And Drying Machine Operators And Tenders",食品、机器操作员看护员,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,true,true,true,true,true,true,true,true,true,200,200,"Food And Tobacco Roasting, Baking, And Drying Machine Operators And Tenders","Food And Tobacco Roasting, Baking, And Drying Machine Operators And Tenders | FermatMind",true,12,10
412,food-batchmakers,zh-CN,Food Batchmakers,食品批量制作工,what-is,salary|career-path|skills|AI-impact|fit|adjacent|certification,true,true,true,true,true,true,true,false,true,200,200,食品批量制作工,食品批量制作工 | FermatMind,true,12,8
412,food-batchmakers,en,Food Batchmakers,食品批量制作工,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,true,true,true,true,true,true,true,true,true,200,200,Food Batchmakers,Food Batchmakers | FermatMind,true,12,10
413,food-cooking-machine-operators-and-tenders,zh-CN,Food Cooking Machine Operators And Tenders,食品机器操作员看护员,what-is,,false,false,false,false,false,false,false,false,false,0,200,,,false,0,2
413,food-cooking-machine-operators-and-tenders,en,Food Cooking Machine Operators And Tenders,食品机器操作员看护员,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,true,true,true,true,true,true,true,true,true,200,200,Food Cooking Machine Operators And Tenders,Food Cooking Machine Operators And Tenders | FermatMind,true,12,10
414,food-preparation-workers,zh-CN,Food preparation workers,食品制备人员适合谁？,what-is,salary|career-path|skills|AI-impact|fit|adjacent|certification,true,true,true,true,true,true,true,false,true,200,200,食品制备人员,食品制备人员适合谁？ | FermatMind,true,12,8
414,food-preparation-workers,en,Food preparation workers,食品制备人员适合谁？,what-is,,false,false,false,false,false,false,false,false,false,0,200,,,false,0,2
415,food-and-tobacco-processing-workers,zh-CN,"Food Processing Workers, All Other",其他食品加工工,what-is,salary|career-path|skills|AI-impact|fit|adjacent,true,true,true,true,true,true,true,false,false,200,200,其他食品加工工,其他食品加工工 | FermatMind,true,12,8
415,food-and-tobacco-processing-workers,en,"Food Processing Workers, All Other",其他食品加工工,what-is,salary|career-path|skills|AI-impact|fit|adjacent|certification,true,true,true,true,true,true,true,false,true,200,200,"Food Processing Workers, All Other","Food Processing Workers, All Other | FermatMind",true,12,9
416,food-science-technicians,zh-CN,Food Science Technicians,食品科学技术员,what-is,salary|career-path|skills|AI-impact|fit|adjacent|certification,true,true,true,true,true,true,true,false,true,200,200,食品科学技术员,食品科学技术员 | FermatMind,true,12,8
416,food-science-technicians,en,Food Science Technicians,食品科学技术员,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,true,true,true,true,true,true,true,true,true,200,200,Food Science Technicians,Food Science Technicians | FermatMind,true,12,10
417,food-scientists-and-technologists,zh-CN,Food Scientists And Technologists,食品科学家与食品技术专家,what-is,salary|career-path|skills|AI-impact|fit|adjacent|certification,true,true,true,true,true,true,true,false,true,200,200,食品科学家与食品技术专家,食品科学家与食品技术专家 | FermatMind,true,12,8
417,food-scientists-and-technologists,en,Food Scientists And Technologists,食品科学家与食品技术专家,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,true,true,true,true,true,true,true,true,true,200,200,Food Scientists And Technologists,Food Scientists And Technologists | FermatMind,true,12,10
418,food-servers-nonrestaurant,zh-CN,"Food Servers, Nonrestaurant",非餐厅食品服务员,what-is,,false,false,false,false,false,false,false,false,false,0,200,,,false,0,2
418,food-servers-nonrestaurant,en,"Food Servers, Nonrestaurant",非餐厅食品服务员,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,true,true,true,true,true,true,true,true,true,200,200,"Food Servers, Nonrestaurant","Food Servers, Nonrestaurant | FermatMind",true,12,10
419,food-service-managers,zh-CN,Food service managers,餐饮服务经理适合谁？,what-is,salary|career-path|skills|AI-impact|fit|adjacent|certification,true,true,true,true,true,true,true,false,true,200,200,餐饮服务经理,餐饮服务经理适合谁？ | FermatMind,true,12,8
419,food-service-managers,en,Food service managers,餐饮服务经理适合谁？,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,true,true,true,true,true,true,true,true,true,200,200,Food service managers,Food service managers | FermatMind,true,12,10
420,foreign-language-and-literature-teachers-postsecondary,zh-CN,"Foreign Language And Literature Teachers, Postsecondary",高校外语文学教师,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,true,true,true,true,true,true,true,true,true,200,200,高校外语文学教师,高校外语文学教师 | FermatMind,true,12,8
420,foreign-language-and-literature-teachers-postsecondary,en,"Foreign Language And Literature Teachers, Postsecondary",高校外语文学教师,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,true,true,true,true,true,true,true,true,true,200,200,"Foreign Language And Literature Teachers, Postsecondary","Foreign Language And Literature Teachers, Postsecondary | FermatMind",true,12,10
421,forensic-science-technicians,zh-CN,Forensic Science Technicians,法医科学技术员,what-is,salary|career-path|skills|AI-impact|fit|adjacent|certification,true,true,true,true,true,true,true,false,true,200,200,法医科学技术员,法医科学技术员 | FermatMind,true,12,8
421,forensic-science-technicians,en,Forensic Science Technicians,法医科学技术员,what-is,,false,false,false,false,false,false,false,false,false,0,200,,,false,0,2
422,forest-and-conservation-technicians,zh-CN,Forest And Conservation Technicians,技术员,what-is,salary|career-path|skills|AI-impact|fit|adjacent|certification,true,true,true,true,true,true,true,false,true,200,200,技术员,技术员 | FermatMind,true,12,8
422,forest-and-conservation-technicians,en,Forest And Conservation Technicians,技术员,what-is,,false,false,false,false,false,false,false,false,false,0,0,,,false,0,0
423,forest-and-conservation-workers,zh-CN,Forest And Conservation Workers,森林与自然保护从业人员,what-is,,false,false,false,false,false,false,false,false,false,0,200,,,false,0,2
423,forest-and-conservation-workers,en,Forest And Conservation Workers,森林与自然保护从业人员,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,true,true,true,true,true,true,true,true,true,200,200,Forest and conservation workers,Forest And Conservation Workers | FermatMind,true,12,10
424,forest-fire-inspectors-and-prevention-specialists,zh-CN,Forest Fire Inspectors And Prevention Specialists,消防检查员专员,what-is,salary|career-path|skills|AI-impact|fit|adjacent|certification,true,true,true,true,true,true,true,false,true,200,200,消防检查员专员,消防检查员专员 | FermatMind,true,12,8
424,forest-fire-inspectors-and-prevention-specialists,en,Forest Fire Inspectors And Prevention Specialists,消防检查员专员,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,true,true,true,true,true,true,true,true,true,200,200,Forest Fire Inspectors And Prevention Specialists,Forest Fire Inspectors And Prevention Specialists | FermatMind,true,12,10
425,foresters,zh-CN,Foresters,林务员,what-is,salary|career-path|skills|AI-impact|fit|adjacent|certification,true,true,true,true,true,true,true,false,true,200,200,林务员,林务员 | FermatMind,true,12,8
425,foresters,en,Foresters,林务员,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,true,true,true,true,true,true,true,true,true,200,200,Foresters,Foresters | FermatMind,true,12,10
426,forestry-and-conservation-science-teachers-postsecondary,zh-CN,"Forestry And Conservation Science Teachers, Postsecondary",教师林业,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,true,true,true,true,true,true,true,true,true,200,200,教师林业,教师林业 | FermatMind,true,12,8
426,forestry-and-conservation-science-teachers-postsecondary,en,"Forestry And Conservation Science Teachers, Postsecondary",教师林业,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,true,true,true,true,true,true,true,true,true,200,200,"Forestry And Conservation Science Teachers, Postsecondary","Forestry And Conservation Science Teachers, Postsecondary | FermatMind",true,12,10
427,forging-machine-setters-operators-and-tenders-metal-and-plastic,zh-CN,"Forging Machine Setters, Operators, And Tenders, Metal And Plastic",机器铺设工、操作员、看护员、金属塑料,what-is,salary|career-path|skills|AI-impact|fit|adjacent|certification,true,true,true,true,true,true,true,false,true,200,200,机器铺设工、操作员、看护员、金属塑料,机器铺设工、操作员、看护员、金属塑料 | FermatMind,true,12,8
