slug,locale,page_status,api_status,h1_present,title_present,description_present,faq_signal_count,source_signals,canonical_ok,noindex
landscape-architects,zh-CN,0,0,false,false,false,0,,false,false
landscape-architects,en,0,0,false,false,false,0,,false,false
landscaping-and-groundskeeping-workers,zh-CN,0,0,false,false,false,0,,false,false
landscaping-and-groundskeeping-workers,en,0,0,false,false,false,0,,false,false
lathe-and-turning-machine-tool-setters-operators-and-tenders-metal-and-plastic,zh-CN,0,0,false,false,false,0,,false,false
lathe-and-turning-machine-tool-setters-operators-and-tenders-metal-and-plastic,en,0,0,false,false,false,0,,false,false
laundry-and-dry-cleaning-workers,zh-CN,0,0,false,false,false,0,,false,false
laundry-and-dry-cleaning-workers,en,0,0,false,false,false,0,,false,false
law-teachers-postsecondary,zh-CN,0,0,false,false,false,0,,false,false
law-teachers-postsecondary,en,0,0,false,false,false,0,,false,false
lawyers,zh-CN,0,0,false,false,false,0,,false,false
lawyers,en,0,0,false,false,false,0,,false,false
layout-workers-metal-and-plastic,zh-CN,0,0,false,false,false,0,,false,false
layout-workers-metal-and-plastic,en,0,0,false,false,false,0,,false,false
legislators,zh-CN,0,0,false,false,false,0,,false,false
legislators,en,0,0,false,false,false,0,,false,false
librarians,zh-CN,0,0,false,false,false,0,,false,false
librarians,en,0,0,false,false,false,0,,false,false
librarians-and-media-collections-specialists,zh-CN,0,0,false,false,false,0,,false,false
librarians-and-media-collections-specialists,en,0,0,false,false,false,0,,false,false
library-assistants-clerical,zh-CN,0,0,false,false,false,0,,false,false
library-assistants-clerical,en,0,0,false,false,false,0,,false,false
library-science-teachers-postsecondary,zh-CN,0,0,false,false,false,0,,false,false
library-science-teachers-postsecondary,en,0,0,false,false,false,0,,false,false
library-technicians,zh-CN,0,0,false,false,false,0,,false,false
library-technicians,en,0,0,false,false,false,0,,false,false
library-technicians-and-assistants,zh-CN,0,0,false,false,false,0,,false,false
library-technicians-and-assistants,en,0,0,false,false,false,0,,false,false
licensed-practical-and-licensed-vocational-nurses,zh-CN,0,0,false,false,false,0,,false,false
licensed-practical-and-licensed-vocational-nurses,en,0,0,false,false,false,0,,false,false
lifeguards-ski-patrol-and-other-recreational-protective-service-workers,zh-CN,0,0,false,false,false,0,,false,false
lifeguards-ski-patrol-and-other-recreational-protective-service-workers,en,0,0,false,false,false,0,,false,false
light-truck-drivers,zh-CN,0,0,false,false,false,0,,false,false
light-truck-drivers,en,0,0,false,false,false,0,,false,false
lighting-technicians,zh-CN,0,0,false,false,false,0,,false,false
lighting-technicians,en,0,0,false,false,false,0,,false,false
loading-and-moving-machine-operators-underground-mining,zh-CN,0,0,false,false,false,0,,false,false
loading-and-moving-machine-operators-underground-mining,en,0,0,false,false,false,0,,false,false
loan-interviewers-and-clerks,zh-CN,0,0,false,false,false,0,,false,false
loan-interviewers-and-clerks,en,0,0,false,false,false,0,,false,false
loan-officers,zh-CN,0,0,false,false,false,0,,false,false
loan-officers,en,0,0,false,false,false,0,,false,false
locker-room-coatroom-and-dressing-room-attendants,zh-CN,0,0,false,false,false,0,,false,false
locker-room-coatroom-and-dressing-room-attendants,en,0,0,false,false,false,0,,false,false
locksmiths-and-safe-repairers,zh-CN,0,0,false,false,false,0,,false,false
locksmiths-and-safe-repairers,en,0,0,false,false,false,0,,false,false
locomotive-engineers,zh-CN,0,0,false,false,false,0,,false,false
locomotive-engineers,en,0,0,false,false,false,0,,false,false
lodging-managers,zh-CN,0,0,false,false,false,0,,false,false
lodging-managers,en,0,0,false,false,false,0,,false,false
log-graders-and-scalers,zh-CN,0,0,false,false,false,0,,false,false
log-graders-and-scalers,en,0,0,false,false,false,0,,false,false
logging-equipment-operators,zh-CN,0,0,false,false,false,0,,false,false
logging-equipment-operators,en,0,0,false,false,false,0,,false,false
logging-workers,zh-CN,0,0,false,false,false,0,,false,false
logging-workers,en,0,0,false,false,false,0,,false,false
logisticians,zh-CN,0,0,false,false,false,0,,false,false
logisticians,en,0,0,false,false,false,0,,false,false
logistics-analysts,zh-CN,0,0,false,false,false,0,,false,false
logistics-analysts,en,0,0,false,false,false,0,,false,false
logistics-engineers,zh-CN,0,0,false,false,false,0,,false,false
logistics-engineers,en,0,0,false,false,false,0,,false,false
loss-prevention-managers,zh-CN,0,0,false,false,false,0,,false,false
loss-prevention-managers,en,0,0,false,false,false,0,,false,false
low-vision-therapists-orientation-and-mobility-specialists-and-vision-rehabilitation-therapists,zh-CN,0,0,false,false,false,0,,false,false
low-vision-therapists-orientation-and-mobility-specialists-and-vision-rehabilitation-therapists,en,0,0,false,false,false,0,,false,false
machine-feeders-and-offbearers,zh-CN,0,0,false,false,false,0,,false,false
machine-feeders-and-offbearers,en,0,0,false,false,false,0,,false,false
machinists,zh-CN,0,0,false,false,false,0,,false,false
machinists,en,0,0,false,false,false,0,,false,false
machinists-and-tool-and-die-makers,zh-CN,0,0,false,false,false,0,,false,false
machinists-and-tool-and-die-makers,en,0,0,false,false,false,0,,false,false
magnetic-resonance-imaging-technologists,zh-CN,0,0,false,false,false,0,,false,false
magnetic-resonance-imaging-technologists,en,0,0,false,false,false,0,,false,false
maids-and-housekeeping-cleaners,zh-CN,0,0,false,false,false,0,,false,false
maids-and-housekeeping-cleaners,en,0,0,false,false,false,0,,false,false
mail-clerks-and-mail-machine-operators-except-postal-service,zh-CN,0,0,false,false,false,0,,false,false
mail-clerks-and-mail-machine-operators-except-postal-service,en,0,0,false,false,false,0,,false,false
maintenance-and-repair-workers-general,zh-CN,0,0,false,false,false,0,,false,false
maintenance-and-repair-workers-general,en,0,0,false,false,false,0,,false,false
maintenance-workers-machinery,zh-CN,0,0,false,false,false,0,,false,false
maintenance-workers-machinery,en,0,0,false,false,false,0,,false,false
makeup-artists-theatrical-and-performance,zh-CN,0,0,false,false,false,0,,false,false
makeup-artists-theatrical-and-performance,en,0,0,false,false,false,0,,false,false
management-analysts,zh-CN,0,0,false,false,false,0,,false,false
management-analysts,en,0,0,false,false,false,0,,false,false
manicurists-and-pedicurists,zh-CN,0,0,false,false,false,0,,false,false
manicurists-and-pedicurists,en,0,0,false,false,false,0,,false,false
manufactured-building-and-mobile-home-installers,zh-CN,0,0,false,false,false,0,,false,false
manufactured-building-and-mobile-home-installers,en,0,0,false,false,false,0,,false,false
manufacturing-engineers,zh-CN,200,0,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
manufacturing-engineers,en,0,0,false,false,false,0,,false,false
marine-engineers-and-naval-architects,zh-CN,0,0,false,false,false,0,,false,false
marine-engineers-and-naval-architects,en,0,0,false,false,false,0,,false,false
market-research-analysts,zh-CN,0,0,false,false,false,0,,false,false
market-research-analysts,en,0,0,false,false,false,0,,false,false
market-research-analysts-and-marketing-specialists,zh-CN,0,0,false,false,false,0,,false,false
market-research-analysts-and-marketing-specialists,en,0,0,false,false,false,0,,false,false
marketing-managers,zh-CN,0,0,false,false,false,0,,false,false
marketing-managers,en,0,0,false,false,false,0,,false,false
marriage-and-family-therapists,zh-CN,0,0,false,false,false,0,,false,false
marriage-and-family-therapists,en,0,0,false,false,false,0,,false,false
brickmasons-blockmasons-and-stonemasons,zh-CN,0,0,false,false,false,0,,false,false
brickmasons-blockmasons-and-stonemasons,en,0,0,false,false,false,0,,false,false
massage-therapists,zh-CN,0,0,false,false,false,0,,false,false
massage-therapists,en,0,0,false,false,false,0,,false,false
material-moving-machine-operators,zh-CN,0,0,false,false,false,0,,false,false
material-moving-machine-operators,en,0,0,false,false,false,0,,false,false
material-recording-clerks,zh-CN,0,0,false,false,false,0,,false,false
material-recording-clerks,en,0,0,false,false,false,0,,false,false
materials-engineers,zh-CN,0,0,false,false,false,0,,false,false
materials-engineers,en,0,0,false,false,false,0,,false,false
materials-scientists,zh-CN,0,0,false,false,false,0,,false,false
materials-scientists,en,0,0,false,false,false,0,,false,false
mathematical-science-teachers-postsecondary,zh-CN,0,0,false,false,false,0,,false,false
mathematical-science-teachers-postsecondary,en,0,0,false,false,false,0,,false,false
mathematicians,zh-CN,0,0,false,false,false,0,,false,false
mathematicians,en,0,0,false,false,false,0,,false,false
mathematicians-and-statisticians,zh-CN,0,0,false,false,false,0,,false,false
mathematicians-and-statisticians,en,0,0,false,false,false,0,,false,false
meat-poultry-and-fish-cutters-and-trimmers,zh-CN,0,0,false,false,false,0,,false,false
meat-poultry-and-fish-cutters-and-trimmers,en,0,0,false,false,false,0,,false,false
mechanical-door-repairers,zh-CN,0,0,false,false,false,0,,false,false
mechanical-door-repairers,en,0,0,false,false,false,0,,false,false
mechanical-drafters,zh-CN,0,0,false,false,false,0,,false,false
mechanical-drafters,en,0,0,false,false,false,0,,false,false
mechanical-engineering-technicians,zh-CN,0,0,false,false,false,0,,false,false
mechanical-engineering-technicians,en,0,0,false,false,false,0,,false,false
mechanical-engineers,zh-CN,0,0,false,false,false,0,,false,false
mechanical-engineers,en,0,0,false,false,false,0,,false,false
mechatronics-engineers,zh-CN,0,0,false,false,false,0,,false,false
mechatronics-engineers,en,0,0,false,false,false,0,,false,false
media-programming-directors,zh-CN,0,0,false,false,false,0,,false,false
media-programming-directors,en,0,0,false,false,false,0,,false,false
media-technical-directors-managers,zh-CN,0,0,false,false,false,0,,false,false
media-technical-directors-managers,en,0,0,false,false,false,0,,false,false
medical-and-clinical-laboratory-technicians,zh-CN,0,0,false,false,false,0,,false,false
medical-and-clinical-laboratory-technicians,en,0,0,false,false,false,0,,false,false
medical-and-clinical-laboratory-technologists,zh-CN,0,0,false,false,false,0,,false,false
medical-and-clinical-laboratory-technologists,en,0,0,false,false,false,0,,false,false
medical-and-health-services-managers,zh-CN,0,0,false,false,false,0,,false,false
medical-and-health-services-managers,en,0,0,false,false,false,0,,false,false
medical-appliance-technicians,zh-CN,0,0,false,false,false,0,,false,false
medical-appliance-technicians,en,0,0,false,false,false,0,,false,false
medical-assistants,zh-CN,0,0,false,false,false,0,,false,false
medical-assistants,en,0,0,false,false,false,0,,false,false
medical-dosimetrists,zh-CN,0,0,false,false,false,0,,false,false
medical-dosimetrists,en,0,0,false,false,false,0,,false,false
medical-equipment-repairers,zh-CN,0,0,false,false,false,0,,false,false
medical-equipment-repairers,en,0,0,false,false,false,0,,false,false
medical-records-and-health-information-technicians,zh-CN,0,0,false,false,false,0,,false,false
medical-records-and-health-information-technicians,en,0,0,false,false,false,0,,false,false
medical-scientists,zh-CN,0,0,false,false,false,0,,false,false
medical-scientists,en,0,0,false,false,false,0,,false,false
medical-scientists-except-epidemiologists,zh-CN,0,0,false,false,false,0,,false,false
medical-scientists-except-epidemiologists,en,200,0,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI,true,false
medical-transcriptionists,zh-CN,0,0,false,false,false,0,,false,false
medical-transcriptionists,en,0,0,false,false,false,0,,false,false
meeting-convention-and-event-planners,zh-CN,0,0,false,false,false,0,,false,false
meeting-convention-and-event-planners,en,0,0,false,false,false,0,,false,false
mental-health-and-substance-abuse-social-workers,zh-CN,0,0,false,false,false,0,,false,false
mental-health-and-substance-abuse-social-workers,en,0,0,false,false,false,0,,false,false
mental-health-counselors,zh-CN,0,0,false,false,false,0,,false,false
mental-health-counselors,en,0,0,false,false,false,0,,false,false
merchandise-displayers-and-window-trimmers,zh-CN,0,0,false,false,false,0,,false,false
merchandise-displayers-and-window-trimmers,en,0,0,false,false,false,0,,false,false
metal-and-plastic-machine-workers,zh-CN,0,0,false,false,false,0,,false,false
metal-and-plastic-machine-workers,en,0,0,false,false,false,0,,false,false
metal-refining-furnace-operators-and-tenders,zh-CN,0,0,false,false,false,0,,false,false
metal-refining-furnace-operators-and-tenders,en,0,0,false,false,false,0,,false,false
meter-readers-utilities,zh-CN,0,0,false,false,false,0,,false,false
meter-readers-utilities,en,200,0,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI,true,false
microbiologists,zh-CN,0,0,false,false,false,0,,false,false
microbiologists,en,0,0,false,false,false,0,,false,false
microsystems-engineers,zh-CN,0,0,false,false,false,0,,false,false
microsystems-engineers,en,0,0,false,false,false,0,,false,false
middle-school-teachers,zh-CN,0,0,false,false,false,0,,false,false
middle-school-teachers,en,0,0,false,false,false,0,,false,false
middle-school-teachers-except-special-and-career-technical-education,zh-CN,0,0,false,false,false,0,,false,false
middle-school-teachers-except-special-and-career-technical-education,en,0,0,false,false,false,0,,false,false
midwives,zh-CN,0,0,false,false,false,0,,false,false
midwives,en,0,0,false,false,false,0,,false,false
military-careers,zh-CN,0,0,false,false,false,0,,false,false
military-careers,en,0,0,false,false,false,0,,false,false
milling-and-planing-machine-setters-operators-and-tenders-metal-and-plastic,zh-CN,0,0,false,false,false,0,,false,false
milling-and-planing-machine-setters-operators-and-tenders-metal-and-plastic,en,0,0,false,false,false,0,,false,false
millwrights,zh-CN,0,0,false,false,false,0,,false,false
millwrights,en,0,0,false,false,false,0,,false,false
mining-and-geological-engineers,zh-CN,0,0,false,false,false,0,,false,false
mining-and-geological-engineers,en,0,0,false,false,false,0,,false,false
mining-and-geological-engineers-including-mining-safety-engineers,zh-CN,0,0,false,false,false,0,,false,false
mining-and-geological-engineers-including-mining-safety-engineers,en,0,0,false,false,false,0,,false,false
mixing-and-blending-machine-setters-operators-and-tenders,zh-CN,0,0,false,false,false,0,,false,false
mixing-and-blending-machine-setters-operators-and-tenders,en,0,0,false,false,false,0,,false,false
mobile-heavy-equipment-mechanics-except-engines,zh-CN,0,0,false,false,false,0,,false,false
mobile-heavy-equipment-mechanics-except-engines,en,0,0,false,false,false,0,,false,false
model-makers-metal-and-plastic,zh-CN,0,0,false,false,false,0,,false,false
model-makers-metal-and-plastic,en,0,0,false,false,false,0,,false,false
model-makers-wood,zh-CN,0,0,false,false,false,0,,false,false
model-makers-wood,en,0,0,false,false,false,0,,false,false
models,zh-CN,0,0,false,false,false,0,,false,false
models,en,0,0,false,false,false,0,,false,false
molders-shapers-and-casters-except-metal-and-plastic,zh-CN,0,0,false,false,false,0,,false,false
molders-shapers-and-casters-except-metal-and-plastic,en,0,0,false,false,false,0,,false,false
molding-coremaking-and-casting-machine-setters-operators-and-tenders-metal-and-plastic,zh-CN,0,0,false,false,false,0,,false,false
molding-coremaking-and-casting-machine-setters-operators-and-tenders-metal-and-plastic,en,0,0,false,false,false,0,,false,false
molecular-and-cellular-biologists,zh-CN,0,0,false,false,false,0,,false,false
molecular-and-cellular-biologists,en,0,0,false,false,false,0,,false,false
morticians-undertakers-and-funeral-arrangers,zh-CN,0,0,false,false,false,0,,false,false
morticians-undertakers-and-funeral-arrangers,en,200,0,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI,true,false
motion-picture-projectionists,zh-CN,0,0,false,false,false,0,,false,false
motion-picture-projectionists,en,0,0,false,false,false,0,,false,false
motorboat-mechanics-and-service-technicians,zh-CN,0,0,false,false,false,0,,false,false
motorboat-mechanics-and-service-technicians,en,0,0,false,false,false,0,,false,false
motorboat-operators,zh-CN,0,0,false,false,false,0,,false,false
motorboat-operators,en,0,0,false,false,false,0,,false,false
